رقم الرخصة,اسم المنشأة,رقم الجهة
35521456490,"المهنا, آل عواض and الحكير #1994",9432037086
35522911869,الجابر-آل خضير #5878,1693236771
35526175546,"العجلان, المهنا and آل عايض #3864",4744741920
35528957166,آل معيض-آل معيض #12716,9762296794
35529246025,"آل بن لافي, أبو داوود and آل خضير #4319",6273571024
35539249588,"العليان, كانو and آل الشيخ #17324",9814765665
35541141726,آل جعفر-حنبولي #13373,7570576716
35543269856,آل عايض Ltd #3933,7253926034
35549537676,الراشد Inc #11119,1136222604
35557721114,آل بن لافي PLC #6049,8417335599
35558009702,"آل خضير, آل معيض and أبا الخيل #14958",7838223886
35559391024,"المشاولة, الدباغ and فصيل #5421",6077755917
35564371511,آل بن لافي LLC #557,8584751348
35564908830,"العليان, آل سلطان and المهيدب #2506",8447647605
35565454101,حنبولي Inc #12674,6570943259
35565934488,بن لادن Ltd #5363,9694925986
35566370079,"بن لادن, آل جعفر and الدباغ #3087",8866479551
35568021139,شربتلي LLC #4832,2749885494
35579207955,الدباغ-حجار #10077,2215808103
35581877685,"آل سلطان, آل علي and المغاولة #18883",5030898189
35586576364,"آل بن لافي, آل بن ظافر and فصيل #10366",7011932651
35588718644,آل مقطة and Sons #10261,7287108496
35590475206,بن لادن-آل قصير #10711,1034799339
35599739531,آل مقطة-الجابر #13045,5197179092
35605650952,الراشد-الجابر #16521,4395135372
35619606313,آل سلطان-مهنا #151,9461516038
35620380360,آل خضير Group #7788,1356559062
35620763091,آل معيض Ltd #754,5929590160
35622441308,العجلان-شربتلي #19198,1705630432
35623584584,"الدباغ, حنبولي and شربتلي #381",4717923938
35625813198,الراشد-الشايع #7626,4541038680
35631428868,"العجلان, آل سعود and شربتلي #10195",7976505315
35631482359,آل علي-آل الشيخ #5600,6489814816
35633347064,أبا الخيل-آل صفوان #351,1400605699
35635660891,آل سلطان-آل بن لافي #10331,4700189626
35638149058,"حنبولي, آل خضير and آل معيض #18119",2756198661
35652548782,"آل صفوان, المهنا and كانو #18050",8700067227
35657041015,"حنبولي, آل العسكري and آل مقطة #1976",2461452219
35660177387,"آل جعفر, آل معيض and شربتلي #14254",2914674222
35660508385,آل خضير Group #4492,7365458490
35664540810,آل عايض-حنبولي #7217,4051515082
35666701964,آل رفيع-آل جعفر #2284,8349213709
35670733062,الدباغ and Sons #13093,8928969975
35677297675,آل عايض-آل قصير #15659,5286632060
35690829581,آل مقطة Inc #16206,8784104415
35696640552,آل بن ظافر Ltd #12751,4292281784
35701582526,آل بن لافي and Sons #11936,8479385160
35705666939,آل الشيخ-حنبولي #18949,6543605776
35706776351,"الخرافي, فصيل and مهنا #13933",4538759829
35713436430,آل عواض Ltd #6958,9080584271
35714014437,فصيل-آل سلطان #4559,5103862524
35714234751,آل بن ظافر PLC #18106,5453769483
35714702187,آل قصير-شربتلي #17567,1151133298
35716083911,الشايع-الدباغ #961,9924632845
35716867406,الخرافي-الشايع #18529,4989962134
35724283220,"آل علي, الراشد and أبا الخيل #7303",2247381634
35727817932,آل قصير Ltd #2113,1511985236
35731976402,آل سعود PLC #4278,2138780553
35739260078,آل عواض-أبا الخيل #4565,9202834252
35747144202,"المشاولة, المغاولة and آل عايض #4960",5299933947
35748253554,"العليان, العجلان and العجلان #2975",9627511292
35748313828,آل بن ظافر Inc #6778,5758931367
35749286046,بقشان and Sons #1603,6806561858
35750365355,"آل حسين, الجفالي and الشايع #453",3832633770
35754057559,"المغاولة, المهنا and الجفالي #18319",2541978834
35760417258,آل خضير-فصيل #7555,5193274399
35763244690,آل قصير-حنبولي #1910,4467993947
35768411964,"الجفالي, العجلان and الجفالي #3868",7162490102
35775430275,حجار and Sons #15699,8781124773
35778853129,"الحجار, الدباغ and آل عايض #10935",4288988539
35782684510,آل حسين-آل علي #7776,9338089114
35784435171,آل عطفة Inc #2582,3134405620
35785283394,"آل مقطة, الدباغ and الشايع #16774",8887926254
35789261449,"آل جعفر, آل قصير and الجابر #14896",2372976970
35793428696,آل الشيخ-آل العسكري #11496,4377828881
35800805145,المغاولة-الخرافي #11291,1287582698
35806253151,"العجلان, بن لادن and آل حسين #17336",6128335271
35810637043,"كانو, آل سعود and آل مقطة #8632",5943011485
35815105199,"آل خضير, آل سعود and آل بن ظافر #4104",8899408950
35815231660,شربتلي-بن لادن #15563,1048075356
35823336793,آل عايض and Sons #5887,3666735704
35826885222,"آل عواض, آل سلطان and شربتلي #13597",1854701643
35826948850,"الحجار, آل صفوان and المغاولة #14288",2381374888
35830596173,آل بن ظافر Group #5519,5015217979
35831140093,شربتلي Group #214,8966988016
35850401399,"بن لادن, أبا الخيل and آل صفوان #3696",1567624969
35855483148,"المشاولة, آل سعود and آل جعفر #28",8760998190
35859182762,"حنبولي, آل عطفة and آل عايض #18844",6868917059
35873946658,الدباغ-آل رفيع #882,8119311697
35874128464,آل سعود and Sons #16943,4747842148
35875244568,آل مقطة LLC #18162,8622034429
35884751036,"العجلان, أبا الخيل and آل معيض #12588",9866218381
35890877443,الشايع-آل عايض #12096,5741320741
35891171379,آل محمد بن علي بن جماز-العليان #2355,5682709936
35898887260,"آل خضير, آل بن لافي and العقيل #10067",9039946570
35900365075,الجابر-الدباغ #14167,5042188673
35900369239,"الدباغ, آل مقطة and آل بن لافي #18174",5323404443
35904400221,أبو داوود-المغاولة #18023,8732825848
35905849891,"الجفالي, آل علي and الدباغ #1305",5621703475
35907352873,حجار PLC #16519,1452231519
35917284959,"الدباغ, حجار and شربتلي #3477",1292167126
35922782878,آل العسكري PLC #13897,6641147007
35924800033,"آل العسكري, آل رفيع and الدباغ #18676",5325761771
35925832188,الجابر LLC #4842,6972067039
35926343944,حجار Ltd #8375,6730474188
35927773611,أبا الخيل-آل جعفر #18276,7694208111
35930611504,آل بن لافي and Sons #3190,6292546988
35930962510,آل رفيع Inc #3219,6959205757
35931183785,"آل جعفر, الحجار and آل العسكري #6824",3802370100
35931450203,آل عواض-آل سلطان #18413,7027885663
35934294759,"آل قصير, شربتلي and الخرافي #10808",6249296016
35936343935,"المهيدب, آل الشيخ and آل علي #16495",3816156240
35946073052,آل حسين-العقيل #10820,5909351166
35946570946,"المهيدب, أبو داوود and العجلان #2450",8288100312
35951072413,آل خضير Ltd #7015,4281214910
35952855709,آل صفوان Inc #13828,3357372961
35955632707,المغاولة Ltd #2176,3430659422
35966644014,الجابر Ltd #9257,2591806642
35972534346,"المهنا, الدباغ and آل محمد بن علي بن جماز #1401",9552427161
35976471867,"فصيل, آل العسكري and آل مقطة #2180",4087637821
35981475340,العقيل PLC #14377,5447786431
35984758875,آل العسكري-الدباغ #14581,3331672076
35998948701,آل عطفة PLC #12046,8730320013
36000915508,آل سعود-بقشان #4418,2399092707
36005582639,"الحجار, الدباغ and الراشد #16733",3938221797
36006064542,العجلان Inc #17799,4860579792
36008400904,"المهيدب, آل سعود and الجابر #3374",2984911048
36008855420,آل علي PLC #14808,5235910547
36016737568,آل رفيع-العليان #17013,8408976047
36028340353,أبو داوود and Sons #756,8932033829
36031544893,"أبو داوود, آل محمد بن علي بن جماز and آل جعفر #9028",2252910429
36033438351,"المشاولة, آل جعفر and الجفالي #14459",7861663565
36038391617,"مهنا, كانو and آل سلطان #9783",1514066195
36041762014,آل عايض-آل علي #251,8093957125
36045450448,"آل خضير, آل حسين and المهنا #10125",8417295489
36046485154,أبو داوود-آل سلطان #18994,7266863258
36054085119,"آل عايض, الحجار and أبو داوود #708",1504008708
36054731261,"الخرافي, أبو داوود and حنبولي #8304",7534638231
36056054144,"الخرافي, أبو داوود and آل صفوان #15588",4882680613
36059899319,الدباغ-حجار #15263,8323599903
36072959355,"آل عايض, الحجار and آل عايض #9239",9696503866
36074236308,آل عطفة Group #2639,4895980622
36080805911,آل معيض-فصيل #6412,9497375750
36082029625,الحكير and Sons #9164,3894617641
36090416455,"آل صفوان, حنبولي and آل مقطة #16884",4470471064
36092604035,آل بن لافي Group #5541,6565614045
36095652717,"الراشد, فصيل and أبو داوود #8630",4144504869
36108284635,"المهنا, الراشد and المهنا #526",9580026893
36116614432,"حنبولي, آل العسكري and الراشد #17073",2318128476
36117359518,"الخرافي, الحكير and آل علي #2950",3352090811
36120188294,المشاولة-أبا الخيل #15007,5132468724
36121954875,الحكير Inc #8390,4867980218
36124643574,العجلان-آل بن لافي #16102,7070400531
36124655137,"آل سلطان, آل معيض and آل حسين #4326",3513141325
36126632673,الحجار-الجفالي #17889,5072733012
36138010715,"آل معيض, أبو داوود and المهنا #4007",3064926434
36144931002,آل قصير PLC #16857,1569166778
36146681424,آل عايض-المهيدب #8189,3792807496
36147440751,آل محمد بن علي بن جماز-بن لادن #18852,7834740336
36151256464,آل حسين-آل عايض #12004,9775989237
36160247497,المشاولة-آل رفيع #11410,8241744354
36161152591,حنبولي-العقيل #12698,8636697266
36161625027,آل صفوان-آل جعفر #13651,8838604679
36161718107,المهنا-المشاولة #6607,6503231460
36170984928,آل صفوان-العليان #2348,6217691158
36171459977,"المهنا, الحكير and العجلان #34",7130502172
36180979235,آل علي-الدباغ #1485,7682946011
36181320567,آل معيض PLC #5956,1960591448
36184127571,آل الشيخ Group #2009,7316672239
36188443408,الدباغ LLC #12081,6985700482
36198145522,"حنبولي, آل خضير and آل بن ظافر #4111",5250038155
36200192574,الشايع Inc #13472,1924680489
36206028342,أبو داوود-آل سعود #11356,7701674855
36213628197,"العليان, العقيل and الخرافي #9829",1606430907
36217547467,آل عايض LLC #8939,4169471387
36222742479,"العجلان, الجابر and حنبولي #5605",6252039761
36223110705,حجار-آل محمد بن علي بن جماز #16815,4636489037
36223538496,آل عواض Group #17615,1262522381
36226555868,المهنا-آل بن ظافر #6568,9522145859
36233980167,آل مقطة LLC #5724,3861045644
36235495919,"آل عواض, آل قصير and آل عواض #4865",8736580025
36242568440,العقيل-العليان #7554,1325606925
36242593760,آل عطفة-الدباغ #14973,4843294715
36245708927,المهيدب-الخرافي #8230,6740842035
36245805993,"حنبولي, الدباغ and المغاولة #9065",8212456456
36249790888,العجلان LLC #9159,4081291960
36252042408,المشاولة-العجلان #16892,8030074879
36257484942,الشايع-العقيل #6969,4611398720
36262068169,"الراشد, بقشان and الشايع #14478",2332297622
